年西南政法学院法律系毕业参加工作以来主要从事民商法,1985,-1,西南政法学院,工作
知识产权法的教学与科研工作。曾先后担任西南财经大学民商法教研室主任,1985,-1,西南财经大学,主任
金融法研究所所长,1985,-1,金融法研究所,所长
 民建成都市委副主委,1985,成都市,民建成都市委副主委,副主委
 任四川省知识产权局局长。2-3,2016.5-2017.6,四川省,四川省知识产权局,局长
 任四川省知识产权局局长,2017.6,四川省,四川省知识产权局,局长
 第十一届全国政协委员,2017.6,四川省,第十一届全国政协,委员
 任昆明理工大学党委委员,2016.5,昆明市,昆明理工大学,委员
副校长,2016.5,昆明市,昆明理工大学,副校长
 在青海省财经学院财税干部培训班学习,1980.9-1981.1,青海省,青海省财经学院,干部
 在青海省委党校经济管理专业大专班学习；,2001.8-2004.6,青海省,青海省委党校,学习
 中央党校函授学院公共管理专业本科班学习,2004.8-2006.12,-1,中央党校,学习
 青海省玉树州民族师范学校中师班学习,1976.10-1978.8,青海省,青海省玉树州民族师范学校,学习
 青海省治多县民族中学教师,1978.8-1980.7,青海省,青海省治多县民族中学,教师
 青海省治多县财政科干部,1980.7-1981.7,青海省,青海省治多县财政科,干部
 青海省治多县物资站副站长,1984.7-1987.8,青海省,青海省治多县物资站,副站长
站长,1984.7-1987.8,青海省,青海省治多县物资站,站长
 青海省治多县财政局副局长,1987.8-1994.5,青海省,青海省治多县财政局,副局长
局长,1987.8-1994.5,青海省,青海省治多县财政局,局长
 青海省玉树州委办公室副主任,1994.5-2001.5,青海省,青海省玉树州委办公室,副主任
 青海省玉树州委办公室主任,2001.5-2003.11,青海省,青海省玉树州委办公室,主任
 青海省杂多县委书记,2003.11-2009.8,青海省,青海省杂多县委,书记
 青海省农牧厅纪委书记,2009.8-2016.7,青海省,青海省农牧厅纪委,书记
 --至今青海省纪委派驻省商务厅检组组长,2016.8,青海省,青海省纪委,组长
 在国家高级教育行政学院学习；,2000.10-2000.12,-1,国家高级教育行政学院,学习
 兰州大学化学系学习。,1978.3-1982.1,兰州市,兰州大学,学习
 贵州省公安厅五处干部。,1982.1-1985.9,贵州省,贵州省公安厅,干部
 西北师范大学化学系化学专业研究生。,1985.9-1988.7,-1,西北师范大学,研究生
 贵州师范大学化学系教师。,1988.7-1996.8,-1,贵州师范大学,教师
 贵州师范大学化学系党总支副书记。,1996.8-1998.8,-1,贵州师范大学,副书记
 贵州师范大学化学系主任。,1998.8-2002.8,-1,贵州师范大学,主任
 贵州师范大学副校长,2002.8-2012.7,-1,贵州师范大学,副校长
党委委员。,2002.8-2012.7,-1,党委,委员
 贵州师范学院党委副书记,2012.7-2017.5,-1,贵州师范学院,副书记
院长。,2012.7-2017.5,-1,贵州师范学院,院长
 任贵州省政协文史与学习委员会副主任,2017.1,贵州省,贵州省政协文史与学习委员会,副主任
 在内蒙古民族师范学院政史系大专班学习,1989.09-1992.08,内蒙古自治区,内蒙古民族师范学院,学习
 在兴安盟委党校青干班学习,2002.09-2002.12,兴安盟,兴安盟委党,学习
 在中央党校函授学院经济管理专业本科班学习,1999.08-2001.12,-1,中央党校,学习
 在吉林省委党校在职研究生班法律专业学习；,2003.08-2006.07,吉林省,吉林省委党校,学习
 在内蒙古自治区文化厅社会文化处挂职任副处长,2005.07-2006.07,内蒙古自治区,内蒙古自治区文化厅社会文化处,副处长
 内蒙古自治区兴安盟师范学校普师班学生,1985.09-1988.07,兴安盟,内蒙古自治区兴安盟师范学校,学生
 内蒙古自治区科右前旗巴拉格歹乡中学教师,1988.08-1989.10,内蒙古自治区,巴拉格歹乡中学,教师
 内蒙古自治区科右前旗巴拉格歹乡团委书记,1989.10-1993.03,内蒙古自治区,巴拉格歹乡团委,书记
 内蒙古自治区科右前旗索伦镇经委副主任,1993.03-1996.10,内蒙古自治区,索伦镇经委,副主任
 内蒙古自治区科右前旗索伦镇副镇长,1996.10-1999.04,内蒙古自治区,人民政府,副镇长
 内蒙古自治区科右前旗索伦镇党委副书记,1999.04-1999.10,内蒙古自治区,前旗索伦镇党委,副书记
镇长,1999.04-1999.10,内蒙古自治区,人民政府,镇长
 内蒙古自治区科右前旗索伦镇党委书记,1999.10-2004.01,内蒙古自治区,前旗索伦镇党委,书记
 内蒙古自治区科右前旗旗委常委,2004.01-2005.10,内蒙古自治区,科右前旗旗委常委,常委
宣传部长,2004.01-2005.10,内蒙古自治区,宣传部,部长
 内蒙古自治区突泉县委副书记,2007.11-2007.12,内蒙古自治区,内蒙古自治区突泉县委,副书记
 内蒙古自治区突泉县委副书记,2007.12-2011.01,内蒙古自治区,内蒙古自治区突泉县委,副书记
县长,2007.12-2011.01,重庆市县,人民政府,县长
 内蒙古自治区扎赉特旗旗委书记,2011.01-2012.12,内蒙古自治区,内蒙古自治区扎赉特旗旗委,书记
 龙泉一中教师,1984.08-1987.09,龙泉市,龙泉一中,教师
 龙泉县锦旗中学教导副主任,1987.09-1990.09,重庆市县,龙泉县锦旗中学,副主任
主任,1987.09-1990.09,重庆市县,龙泉县锦旗中学,主任
 杭州大学教育系教育管理专业学生,1990.09-1992.07,杭州市,杭州大学,学生
 龙泉市教委副科长,1992.08-1996.03,龙泉市,龙泉市教委,副科长
科长,1992.08-1996.03,龙泉市,龙泉市教委,科长
 龙泉市锦溪镇镇长助理,1996.04-1998.05,龙泉市,人民政府,镇长助理
 龙泉市查田镇党委副书记,1998.05-1998.10,龙泉市,龙泉市查田镇党委,副书记
 龙泉市上垟镇党委副书记,1998.10-2001.03,龙泉市,龙泉市上垟镇党委,副书记
镇长,1998.10-2001.03,龙泉市,人民政府,镇长
 龙泉市上垟镇党委书记,2001.03-2002.01,龙泉市,龙泉市上垟镇党委,书记
 龙泉市上垟镇党委书记,2002.01-2003.06,龙泉市,龙泉市上垟镇党委,书记
人大主席团主席,2002.01-2003.06,龙泉市,人大主席团,主席
 龙泉市委组织部副部长,2003.06-2005.06,龙泉市,龙泉市委组织部,副部长
 龙泉市教育局党组书记,2005.06-2007.05,龙泉市,龙泉市教育局党组,书记
局长,2005.06-2007.05,龙泉市,龙泉市教育局党组,局长
龙泉市人民政府党组成员,2007.05-2008.12,龙泉市,龙泉市人民政府党组,成员
 市政府办公室党组书记,2007.05-2008.12,龙泉市,市政府办公室党组,书记
主任,2007.05-2008.12,龙泉市,市政府办公室党组,主任
 龙泉市委常委,2008.12-2011.11,龙泉市,龙泉市委常委,常委
市委办主任,2008.12-2011.11,龙泉市,市委办,主任
 -至今龙泉市委常委,2011.11,龙泉市,龙泉市委常委,常委
龙泉市政府副市长,2011.11,龙泉市,人民政府,副市长
 ——云南省能源投资集团有限公司总裁,2016.12,云南省,云南省能源投资集团有限公司,总裁
 在广西第十劳改支队历任管教员,1972.-1985,广西壮族自治区,广西第十劳改支队,教员
副支队长,1972.-1985,广西壮族自治区,广西第十劳改支队,队长
副政委；,1972.-1985,广西壮族自治区,广西第十劳改支队,副政委
 年在中央政法管理干部学院读书；欧绍轩,1985.-1987,-1,中央政法管理干部学院,干部
 年在广西钟山县法院任党组书记,1990.-1993,重庆市县,广西钟山县法院任党组,书记
院长；,1990.-1993,重庆市县,广西钟山县法院任党组,院长
 年在钟山县委任副书记,1993.-1997,重庆市县,钟山县委,副书记
政法委书记；,1993.-1997,重庆市县,政法委,书记
 年在广西贺州地区中级法院任党组成员,1997.-1998,营口市西市区,广西贺州地区中级法院任党组,成员
副院长；,1997.-1998,营口市西市区,广西贺州地区中级法院任党组,副院长
 年在广西钦州市中级法院任党组书记,1998.-2004,钦州市,广西钦州市中级法院任党组,书记
院长；,1998.-2004,钦州市,广西钦州市中级法院任党组,院长
 任广西高级法院任党组成员,2004.-2009.,广西壮族自治区,广西高级法院,成员
副院长,2004.-2009.,广西壮族自治区,广西高级法院,副院长
审委委员,2004.-2009.,广西壮族自治区,审委,委员
 中华人民共和国外交部新闻司科员,1992-1996,海南藏族自治州共和县,中华人民共和国外交部新闻司,科员
随员,1992-1996,海南藏族自治州共和县,中华人民共和国外交部新闻司,随员
 驻大不列颠及北爱尔兰联合王国大使馆随员,1996-2000,大不列颠及,北爱尔兰联合王国大使馆,随员
三秘,1996-2000,三秘,北爱尔兰联合王国大使馆,三秘
 外交部新闻司三秘,2000-2002,-1,外交部新闻司,三秘
副处长,2000-2002,-1,外交部新闻司,副处长
处长,2002-2003,-1,外交部西欧司,处长
参赞,2003-2005,-1,外交部办公厅,参赞
 中央外事工作领导小组办公室参赞,2005-2007,-1,中央外事工作领导小组办公室,工作
处长,2005-2007,-1,中央外事工作领导小组办公室,处长
 中央外事工作领导小组办公室副巡视员,2007-2011,-1,中央外事工作领导小组办公室,副巡视员
 中央外事工作领导小组办公室巡视员,2011-2013,-1,中央外事工作领导小组办公室,巡视员
 中国驻新西兰使馆在新西兰国家博物馆举行王鲁彤大使夫妇离任招待会,2017.11,新西兰,中国驻新西兰使馆,大使
在广东工业大学工作,1984.7-1989.9,广东省,广东工业大学,工作
在广东省委高校工委工作,1989.10-2000.8,广东省,广东省委高校工委,工作
 历任组织干部处助理调研员,1989.10-2000.8,广东省,广东省委高校工委,助理调研员
副处长,1989.10-2000.8,广东省,广东省委高校工委,副处长
 任省教育考试院副院长,2007.5-2008.2,贵州省,省教育考试院,副院长
 任省高校毕业生就业指导中心主任,2008.2-2012.9,贵州省,省高校毕业生就业指导中心,主任
 任省委教育工委干部处处长。,2012.9-2014.6,贵州省,省委教育工委干部处,处长
 任华南师范大学党委常委,2014.6-2016.5,-1,华南师范大学,常委
副校长。,2014.6-2016.5,-1,华南师范大学,副校长
 任华南师范大学党委副书记,2016.4,-1,华南师范大学,副书记
年到辽宁轮胎厂工作,1991,辽宁省,辽宁轮胎厂,工作
 先后担任过厂党委副书记,1991,辽宁省,厂,副书记
副厂长,1991,辽宁省,厂,副厂长
 年任朝阳市对外贸易经济合作局局长；,1994,朝阳市,朝阳市对外贸易经济合作局,局长
 任辽宁省对外贸易经济合作厅副厅长;,1995,辽宁省,辽宁省对外贸易经济合作厅,副厅长
 年任朝阳市副市长；,1998,朝阳市,人民政府,副市长
 年任朝阳市委常委,2000,朝阳市,朝阳市委常委,常委
副市长；,2000,朝阳市,人民政府,副市长
 年任辽宁省对外贸易经济合作厅厅长,2002,辽宁省,辽宁省对外贸易经济合作厅,厅长
党组书记；,2002,辽宁省,党组,书记
 任葫芦岛市委书记；,2005.5,葫芦岛市,葫芦岛市委,书记
 辽宁省人大常委会副秘书长,2011.3,辽宁省,辽宁省人大常委会,常委
办公厅主任；,2011.3,辽宁省,辽宁省人大常委会,主任
 辽宁省人大常委会党组成员,2011.12,辽宁省,辽宁省人大常委会,常委
副秘书长；,2011.12,辽宁省,人民政府,副秘书长
 任辽宁省人大常委会秘书长,2012.1-2016.1,辽宁省,辽宁省人大常委会,常委
 在四川大学管理工程与科学研究生课程进修班学习,1998.09-2000.07,四川省,四川大学,学习
 在清华大学学习,2003.09-2003.11,-1,清华大学,学习
 在成都市社会主义学院学习,2003.11-2005.10,成都市,成都市社会主义学院,学习
 四川大学建筑学专业学习获学士学位,1991.09-1995.07,四川省,四川大学,学习
成都市新都县城建建筑勘察设计所工作,1995.07-2000.11,成都市,成都市新都县城建建筑勘察设计所,工作
 任副所长,1995.07-2000.11,成都市,成都市新都县城建建筑勘察设计所,副所长
 成都市新都县建设局副局长,2000.11-2001.12,成都市,成都市新都县建设局,副局长
 成都市新都区建设局副局长,2001.12-2003.01,成都市,成都市新都区建设局,副局长
 成都市新都区人民政府副区长,2003.01-2008.12,成都市,人民政府,副区长
成都市新都区人民政府副区长,2008.12-2011.12,成都市,人民政府,副区长
 区红十字会会长,2008.12-2011.12,营口市西市区,区红十字会,会长
 -成都市青白江区人民政府副区长,2011.12,-成都市,人民政府,副区长
 福建省漳州市诏安县副县长,2016.12,福建省,人民政府,副县长
 在贵州广播电视大学汉语言文学专业学习〈函授大专〉,1982.07-1985.09,-1,贵州广播电视大学,学习
 借调市委组织部工作,1988.12-1989.12,-1,市委组织部,工作
 在中共贵州省委党校经管专业学习<函授本科>,1996.09-1999.07,贵州省,中共贵州省委党校,学习
 贵州省财政厅工作人员,1972.12-1973.12,贵州省,贵州省财政厅,工作
 贵州省有机化工厂焦化办工人,1973.12-1980.12,贵州省,贵州省有机化工厂,工人
 贵州省贵阳市蔬菜公司团委干部,1980.12-1984.05,贵州省,贵州省贵阳市蔬菜公司,干部
团委书记,1980.12-1984.05,贵州省,团委,书记
 贵州省贵阳市共青团贵阳市委工作员,1984.05-1984.12,贵州省,贵州省贵阳市共青团贵阳市委,工作
 贵州省贵阳市共青团贵阳市委农工部副部长,1984.12-1987.08,贵州省,贵州省贵阳市共青团贵阳市委农工部,副部长
 贵州省贵阳市共青团常委,1987.08-1989.02,贵州省,贵州省贵阳市共青团常委,常委
青农部部长,1987.08-1989.02,贵州省,青农部,部长
机关党支部书记,1987.08-1989.02,贵州省,机关党支部,书记
 贵州省贵阳市工商局干部,1989.02-1990.09,贵州省,贵州省贵阳市工商局,干部
 贵州省贵阳市委组织部干部处主任科员,1990.09-1993.11,贵州省,贵州省贵阳市委组织部干部处,主任
 贵州省贵阳市委组织部研究室副主任,1993.11-1997.03,贵州省,贵州省贵阳市委组织部研究室,副主任
 贵州省贵阳市委组织部研究室主任,1997.03-1998.07,贵州省,贵州省贵阳市委组织部研究室,主任
 贵州省贵阳市委组织部副部长,1998.07-2003.02,贵州省,贵州省贵阳市委组织部,副部长
 贵州省贵阳市委组织部副部长,2003.02-2004.06,贵州省,贵州省贵阳市委组织部,副部长
企业工委副书记,2003.02-2004.06,贵州省,企业,副书记
 贵州省贵阳市国有资产监督管理委员会党委书记,2004.06-2005.06,贵州省,贵州省贵阳市国有资产监督管理委员会党委,书记
 贵州省贵阳市民政局党委副书记,2005.06-2013.04,贵州省,贵州省贵阳市民政局党委,副书记
局长,2005.06-2013.04,贵州省,贵州省贵阳市民政局党委,局长
 —贵阳护理职业学院院长,2013.04,贵阳市,贵阳护理职业学院,院长
 哈市成人教育学院中文业在职学习,1983.7-1987.12,-1,哈市成人教育学院,学习
 哈理工大学管理科学与工程研究生班在职学习,1998.9-2000.7,-1,哈理工大学,学习
 市委党校经济管理专业在职学习,2002.8-2005.7,-1,市委党校,学习
 哈市道外人民武装部参谋,1982.08-1986.02,哈尔滨市道外区,哈市道外人民武装部,参谋
 哈市军分区教导队副连职教员,1986.02-1987.12,营口市西市区,哈市军分区教导队,教员
 哈市城市管理监察大队政工科干事,1987.12-1989.08,-1,哈市城市管理监察大队,干事
 哈市城市管理监察大队直属大队副教导员,1989.08-1991.06,-1,哈市城市管理监察大队,副教导员
 哈市建委人事教育处主任科员,1991.06-1992.05,-1,哈市建委人事教育处,主任
 哈市建委监察室副主任,1992.05-1995.04,-1,哈市建委监察室,副主任
 哈市建委监察室主任,1995.04-1996.08,-1,哈市建委监察室,主任
 哈市建委城市管理执法监察处处长,1996.08-2000.07,-1,哈市建委城市管理执法监察处,处长
 哈市城市管理综合执法支队副支队长,2000.07-2001.12,-1,哈市城市管理综合执法支队,队长
 哈市城市管理局副局长党委委员城市管理行政执法局局长,2001.12-2008.09,-1,哈市城市管理局副局长党委委员城市管理行政执法局,委员
 哈市地铁总公司总经理,2008.09-2010.02,-1,哈市地铁总公司,总经理
被抽到省委农村基层组织建设领导小组办公室工作,1995.3-1998.4,贵州省,省委,工作
 任综合组副组长,1995.3-1998.4,贵州省,综合组,副组长
 任西乡县骆家坝公社骆家镇大队党支部副书记；,1974.11-1975.2,重庆市县,任西乡县骆家坝公社骆家镇大队党支部,副书记
 任西乡县骆家坝公社党委副书记；,1975.3-1976.2,重庆市县,任西乡县骆家坝公社党委,副书记
 任西乡县贯山区委副书记；,1976.3-1978.1,重庆市县,西乡县贯山区委,副书记
 在汉中地委宣传部工作；,1982.1-1983.4,汉中市,汉中地委宣传部,工作
 任共青团汉中地委副书记；,1983.4-1986.11,汉中市,共青团汉中地委,副书记
 任共青团汉中地委书记；,1986.11-1991.11,汉中市,共青团汉中地委,书记
 任共青团陕西省委青农部部长；,1991.12-1998.4,陕西省,共青团陕西省委青农部,部长
 任中共西安市莲湖区委副书记,1998.5-2004.12,西安市,中共西安市莲湖区委,副书记
区委党校校长；,1998.5-2004.12,营口市西市区,区委党校,校长
 任西安市莲湖区委副书记,2005.1-2007.4,西安市,西安市莲湖区委,副书记
代区长,2005.1-2007.4,营口市西市区,人民政府,区长
区长；,2005.1-2007.4,营口市西市区,人民政府,区长
 任西安市食品药品监督管理局党委书记,2007.4-2009.8,西安市,西安市食品药品监督管理局党委,书记
局长；,2007.4-2009.8,西安市,西安市食品药品监督管理局党委,局长
 任西安市质量技术监督局党委书记,2009.8-2016.4,西安市,西安市质量技术监督局党委,书记
局长,2009.8-2016.4,西安市,西安市质量技术监督局党委,局长
 北京农业机械化学院大学本科学习,1980.09-1984.07,北京市,北京农业机械化学院,学习
 北京农业工程大学机械设计与制造系团总支副书记,1984.08-1990.07,北京市,北京农业工程大学,副书记
书记,1984.08-1990.07,北京市,北京农业工程大学,书记
 北京农业工程大学机械设计与制造系党总支副书记,1990.07-1995.03,北京市,北京农业工程大学,副书记
 中国农业大学机械工程学院党总支书记,1995.03-1997.03,-1,中国农业大学机械工程学院,书记
 山东省莱州市政府挂职副市长,1997.03-1998.12,山东省,人民政府,副市长
 中国农业大学纪委副书记,1999.04-2003.09,-1,中国农业大学,副书记
审计处处长,1999.04-2003.09,-1,审计处,处长
 中国农业大学纪委副书记,2003.09-2006.04,-1,中国农业大学,副书记
监察处处长,2003.09-2006.04,-1,监察处,处长
 中国农业大学党委宣传部部长,2006.04-2014.10,-1,中国农业大学,部长
 秦皇岛市公路工程处技术员；,1990.08-1990.10,秦皇岛市,秦皇岛市公路工程处,技术员
 秦皇岛市交通局路政科科员；,1990.10-1996.07,秦皇岛市,秦皇岛市交通局路政科,科员
 秦皇岛市交通局公路管理处副处长；,1996.07-1999.12,秦皇岛市,秦皇岛市交通局公路管理处,副处长
 秦皇岛市交通局公路工程设计所副所长；,1999.12-2005.05,秦皇岛市,秦皇岛市交通局公路工程设计所,副所长
 秦皇岛市交通局计划统计科科长；,2005.05-2008.06,秦皇岛市,秦皇岛市交通局计划统计科,科长
－抚宁县人民政府副县长。曾任河北省秦皇岛市人民政府副秘书长,2008.06,抚宁县,人民政府,副县长
 办公厅副主任。,2008.06,抚宁县,办公厅,副主任
 --河北省秦皇岛市统计局局长,2015.08,河北省,--河北省秦皇岛市统计局,局长
十四届统计局局长,2015.08,河北省,十四届统计局,局长
 湖北煤矿安全监察局巡视员,2016.6,湖北省,湖北煤矿安全监察局,巡视员
 华东工学院自动控制系系统工程专业学生；,1986.09-1990.07,-1,华东工学院,学生
 机械电子工业部第二十九研究所助理工程师,1990.07-1998.01,-1,机械电子工业部第二十九研究所助理工程师,助理工程师
研究室副主任,1990.07-1998.01,-1,研究室,副主任
研究室主任；,1990.07-1998.01,-1,研究室,主任
 信息产业部第二十九研究所第二研究部主任,1998.01-2000.02,-1,信息产业部第二十九研究所第二研究部,主任
高级工程师,1998.01-2000.02,-1,高级工程师,高级工程师
四川海威电子有限公司总经理,1998.01-2000.02,四川省,四川海威电子有限公司,总经理
成都捷威微波通讯有限公司总经理；,1998.01-2000.02,成都市,成都捷威微波通讯有限公司,总经理
 信息产业部第二十九研究所副所长；,2000.02-2001.04,-1,信息产业部第二十九研究所,副所长
 中国电子科技集团公司第二研究所所长,2001.04-2004.11,-1,中国电子科技集团公司,所长
党委书记；,2001.04-2004.11,-1,党委,书记
 中国电子科技集团公司副总经理,2004.11-2006.03,-1,中国电子科技集团公司,副总经理
党组成员；,2004.11-2006.03,-1,中国电子科技集团公司,成员
 中国电子信息产业发展研究院院长,2006.03-2008.12,-1,中国电子信息产业发展研究院,院长
北京赛迪信息产业集团公司总裁；,2006.03-2008.12,北京市,北京赛迪信息产业集团公司,总裁
 中国电子信息产业集团公司董事,2008.12-2013.04,-1,中国电子信息产业集团公司,董事
总经理,2008.12-2013.04,-1,中国电子信息产业集团公司,总经理
党组成员。,2008.12-2013.04,-1,中国电子信息产业集团公司,成员
 中国电子信息产业集团有限公司党组副书记。,2013.04-2017.02,-1,中国电子信息产业集团有限公司,副书记
 ——中国电子科技集团公司总经理,2017.02,-1,中国电子科技集团公司,总经理
党组副书记,2017.02,-1,党组,副书记
 上海复旦大学经济系学习；,1978.02-1982.02,上海市,上海复旦大学,学习
 上海复旦大学马列教研室教师；,1982.02-1982.07,上海市,上海复旦大学,教师
 郑州大学经济系教师；,1982.07-1990.02,郑州市,郑州大学,教师
 郑州大学经济系副主任；,1990.02-1994.03,郑州市,郑州大学,副主任
 郑州大学商学院副院长；,1994.03-1995.09,郑州市,郑州大学商学院,副院长
 郑州大学商学院院长；,1995.09-1997.11,郑州市,郑州大学商学院,院长
 郑州大学党委委员,1997.11-1998.09,郑州市,郑州大学,委员
商学院院长；,1997.11-1998.09,郑州市,商学院,院长
 郑州大学副校长,1998.09-2000.07,郑州市,郑州大学,副校长
党委委员；,1998.09-2000.07,郑州市,党委,委员
 郑州大学副校长,2000.07-2003.02,郑州市,郑州大学,副校长
党委委员,2000.07-2003.02,郑州市,党委,委员
郑州大学南校区管委会主任,2000.07-2003.02,营口市西市区,郑州大学,主任
党委委员；,2000.07-2003.02,营口市西市区,党委,委员
 郑州大学党委委员,2003.02-2003.06,郑州市,郑州大学,委员
南校区管委会主任,2003.02-2003.06,营口市西市区,南校区管委会,主任
 河南省郑州市人民政府副市长；,2003.06-2006.02,河南省,人民政府,副市长
 河南省人民政府外事侨务办公室党组书记,2006.02-2009.03,河南省,河南省人民政府外事侨务办公室党组,书记
副主任；,2006.02-2009.03,河南省,河南省人民政府外事侨务办公室党组,副主任
 河南省人民政府金融服务办公室主任,2009.03,河南省,河南省人民政府金融服务办公室,主任
党组书记,2009.03,河南省,党组,书记
 河南省第十届委员会委员,2009.03,河南省,河南省第十届委员会,委员
 任吉林省发展和改革委员会副主任。,2011.12,吉林省,吉林省发展和改革委员会,副主任
 任吉林省发展和改革委员会巡视员。,2015.11,吉林省,吉林省发展和改革委员会,委员
 任吉林省省直机关事务管理局局长,2017.03,吉林省,吉林省省直机关事务管理局,局长
党委书记,2017.03,吉林省,党委,书记
 双辽市委宣传部干事,1990.03-1990.09,双辽市,双辽市委宣传部,干事
 双辽团市委组织部长,1990.09-1993.08,双辽市,双辽团市委组织部,部长
 双辽团市委副书记,1993.08-1996.09,双辽市,双辽团市委,副书记
 双辽团市委书记,1996.09-2001.12,双辽市,双辽团市委,书记
青联主席,1996.09-2001.12,双辽市,青联,主席
 四平市伊通县副县长,2001.12-2009.02,四平市,人民政府,副县长
 四平市铁东区委副书记,2009.02-2011.03,四平市,四平市铁东区委,副书记
 四平市梨树县政府县长,2011.03-2014.11,四平市,人民政府,县长
 四平市梨树县委书记。,2014.11-2016.12,四平市,四平市梨树县委,书记
 吉林四平市委常委,2016.12,四平市,吉林四平市委常委,常委
 参加中央党校地厅级领导干部加强党的执政能力建设和先进性建设专题研讨班学习,2006.06-2006.08,-1,中央党校,干部
 贵州省贵阳市延中弹簧厂工人。,1971.07-1973.08,贵州省,贵州省贵阳市延中弹簧厂,工人
 贵阳财政学校预算会计专业学习。,1973.08-1975.07,贵阳市,贵阳财政学校,会计
 贵州省贵阳市财政局农业科工作员。,1975.07-1980.09,贵州省,贵州省贵阳市财政局农业科,工作
 贵州财经学院财政金融系财政专业学习。,1980.09-1984.07,-1,贵州财经学院,学习
 贵州省政府办公厅综合办公室工作员,1984.07-1990.12,贵州省,贵州省政府办公厅综合办公室,工作
主任科员。,1984.07-1990.12,贵州省,贵州省政府办公厅综合办公室,主任
 贵州省政府办公厅业务一处副处长。,1990.12-1994.10,贵州省,贵州省政府办公厅业务一处,副处长
 贵州省政府办公厅业务二处处长。,1994.10-1996.09,贵州省,贵州省政府办公厅业务二处,处长
 贵州省政府办公厅工交处处长。,1996.09-1999.06,贵州省,贵州省政府办公厅工交处,处长
 贵州省政府办公厅副主任,1999.06-1999.11,贵州省,贵州省政府办公厅,副主任
党组成员,1999.06-1999.11,贵州省,贵州省政府办公厅,成员
工交处处长。,1999.06-1999.11,贵州省,工交处,处长
 贵州省政府办公厅副主任,1999.11-2001.01,贵州省,贵州省政府办公厅,副主任
党组成员。,1999.11-2001.01,贵州省,贵州省政府办公厅,成员
贵州省政府副秘书长,2001.01-2008.09,贵州省,人民政府,副秘书长
办公厅副主任,2001.01-2008.09,贵州省,办公厅,副主任
 党组成员；,2001.01-2008.09,贵州省,办公厅,成员
 贵州省农业厅党组书记,2008.09-2009.05,贵州省,贵州省农业厅党组,书记
厅长；,2008.09-2009.05,贵州省,贵州省农业厅党组,厅长
贵州省委农村工作委员会副书记,2009.05-2012.10,贵州省,贵州省委农村工作委员会,副书记
委员,2009.05-2012.10,贵州省,贵州省委农村工作委员会,委员
 北京大学国际政治系学习,1977.-1980,北京市,北京大学,学习
 北京行政学院助教,1980.-1983,北京市,北京行政学院,助教
 中央党校研究生院学习,1983.-1986,-1,中央党校,学习
 北京行政学院讲师,1986.-1988,北京市,北京行政学院,讲师
 中央统战部民族宗教局副处长,1988.-1992,-1,中央统战部民族宗教局,副处长
副处长,1992.-1995,-1,外交部国际司,副处长
 中国常驻联合国代表团二秘,1995.-1998,-1,中国常驻联合国代表团,代表
 外交部国际司处长,1999.-2001,-1,外交部国际司,处长
 中国常驻联合国代表团参赞,2001.-2006,-1,中国常驻联合国代表团,代表
 全国政协外事局副局长,2006.-2007,-1,全国政协外事局,副局长
 外交部国际司参赞,2008.-2009,-1,外交部国际司,参赞
 外交部礼宾司副司长,2009.-2012,-1,外交部礼宾司,副司长
 在辽宁师范大学地理专业在职大学学习,1985.08-1988.07,辽宁省,辽宁师范大学,学习
 在辽宁师范大学科社与国际共运专业在职研究生学习,1999.09-2001.07,辽宁省,辽宁师范大学,学习
在大连理工大学工商管理专业在职研究生学习,2005.09-2008.01,大连市,大连理工大学,学习
 任宽甸满族自治县委书记。,2012.09,重庆市县,自治县委,书记
 任丹东市政协副主席,2016.01,丹东市,丹东市政协,副主席
宽甸满族自治县委书记。,2016.01,重庆市县,自治县委,书记
 任丹东市政协副主席,2016.04,丹东市,丹东市政协,副主席
 丹东市第十一次党代会代表,2016.04,丹东市,丹东市第十一次党代会,代表
 在辽宁省委整党办驻抚顺县委整党巡视组工作,1986.01-1987.03,辽宁省,辽宁省委整党办驻抚顺县委整党巡视组,工作
在东北大学文法学院公共管理专业在职研究生学习,2003.01-2005.07,-1,东北大学文法学院,学习
辽宁大学经济系工业经济专业学习,1981.08-1985.07,辽宁省,辽宁大学,学习
 辽宁省劳动厅工资处工作人员,1985.07-1987.04,辽宁省,辽宁省劳动厅工资处,劳动
 辽宁省劳动厅工资处科员,1987.04-1991.07,辽宁省,辽宁省劳动厅工资处,科员
 辽宁省劳动厅工资处主任科员,1991.07-1994.12,辽宁省,辽宁省劳动厅工资处,主任
 辽宁省劳动厅政策法规处主任科员,1994.12-1996.07,辽宁省,辽宁省劳动厅政策法规处,主任
 辽宁省劳动厅劳动就业训练中心副主任,1996.07-1997.08,辽宁省,辽宁省劳动厅劳动就业训练中心,副主任
 辽宁省劳动厅办公室副主任,1997.08-2000.04,辽宁省,辽宁省劳动厅办公室,副主任
 沈阳纺织厂副厂长,1998.08-2000.08,沈阳市,沈阳纺织厂,副厂长
 辽宁省劳动和社会保障厅法制处副处长,2000.04-2000.12,辽宁省,辽宁省劳动和社会保障厅法制处,副处长
 辽宁省社会保险事业管理局副局长,2000.12-2012.08,辽宁省,辽宁省社会保险事业管理局,副局长
-起任辽宁省委党校校委委员,2012.08,辽宁省,辽宁省委党校,委员
 辽宁省委党校副校长,2012.08,辽宁省,辽宁省委党校,副校长
