 江西省高级人民法院经济审判第二庭副庭长,江西省,7,江西省高级人民法院经济审判第二庭,江西省高级人民法院
审判员,江西省,7,江西省高级人民法院经济审判第二庭,江西省高级人民法院
 江西省高级人民法院研究室主任,江西省,3,江西省高级人民法院研究室,江西省高级人民法院
审判员,江西省,3,江西省高级人民法院研究室,江西省高级人民法院
 江西省高级人民法院审委会委员,江西省,3,江西省高级人民法院审委会,江西省高级人民法院
 江西省高级人民法院审委会委员,江西省,3,江西省高级人民法院审委会,江西省高级人民法院
 哈尔滨市道外公安分局胜利派出所副所长;,哈尔滨市,5,哈尔滨市道外公安分局胜利派出所,哈尔滨市道外公安分局
 哈尔滨市道外公安分局治安科副科长;,哈尔滨市,3,哈尔滨市道外公安分局治安科,哈尔滨市道外公安分局
 哈尔滨市道外公安分局东莱派出所所长;,哈尔滨市,5,哈尔滨市道外公安分局东莱派出所,哈尔滨市道外公安分局
政法委书记,哈尔滨市,1,政法委,政委
任最高人民检察院监所检察厅厅长4,-1,5,最高人民检察院监所检察厅,最高人民检察院
 天津市人大常委会主任,天津市,2,天津市人大常委会,市人大常委会
 年任最高人民检察院政治部副主任。,-1,3,最高人民检察院政治部,最高人民检察院
 任最高人民检察院研究室干部；,-1,3,最高人民检察院研究室,最高人民检察院
 四川省计划委员会投资处副处长,四川省,3,四川省计划委员会投资处,四川省计划委员会
 四川省发展计划委员会投资处副处长,四川省,5,四川省发展计划委员会投资处,四川省计划委员会
 国家地震局国际合作司一处处长,合作市,1,国家地震局国际合作司一处处,国家地震局国际合作司一处
 郫县县委政研室副主任；,-1,2,郫县县委政研室,县委政研室
县公安局党委书记,荆州市公安县,3,县公安局党委,公安局
局长,荆州市公安县,3,县公安局党委,公安局
 石家庄地委政法领导小组办公室调研科副科长,石家庄市,3,石家庄地委政法领导小组办公室调研科,石家庄地委政法领导小组办公室
 重庆市黔江区政协党组书记,重庆市,5,重庆市黔江区政协党组,区政协党组
主席。,重庆市,5,重庆市黔江区政协党组,区政协党组
 重庆市酉阳土家族苗族自治县委委员,重庆市,5,重庆市酉阳土家族苗族自治县委,重庆市酉阳自治县委
 宁夏回族自治区公路勘测设计院勘测队副队长,宁夏回族自治区,3,宁夏回族自治区公路勘测设计院勘测队,宁夏回族自治区公路勘测设计院
 宁夏回族自治区公路勘测设计院总工程师,宁夏回族自治区,4,宁夏回族自治区公路勘测设计院总工程师,宁夏回族自治区公路勘测设计院
 宁夏回族自治区公路建设管理局党委副书记,宁夏回族自治区,7,宁夏回族自治区公路建设管理局党委,宁夏回族自治区党委
副局长,宁夏回族自治区,7,宁夏回族自治区公路建设管理局党委,宁夏回族自治区党委
宁夏自治区八届人大常委会委员,-1,4,宁夏自治区八届人大常委会,自治区人大常委会
 新疆维吾尔自治区伊犁地委宣传部宣传科科长；,新疆维吾尔自治区,3,新疆维吾尔自治区伊犁地委宣传部宣传科,新疆维吾尔自治区伊犁地委宣传部
-重庆市江津区人大常委主任,重庆市,3,重庆市江津区人大常委,重庆市江津区委
 重庆市江津区委常委,重庆市,2,重庆市江津区委常委,重庆市江津区委
 中共重庆市万州区委常委,重庆市,4,中共重庆市万州区委常委,重庆市万州区委
统战部部长。分管统战,重庆市,4,中共重庆市万州区委常委,重庆市万州区委
 -云南煤矿安全监察局局长,云南省,1,-云南煤矿安全监察局,云南煤矿安全监察局
 年任晋中行署审计局总审计师；,晋中市,1,晋中行署审计局,中行署审计局
 成都市教委招生办公室副主任科员,成都市,2,成都市教委招生办公室,成都市教委办公室
 成都市教委招生办公室主任科员,成都市,2,成都市教委招生办公室,成都市教委办公室
 成都市教委招生办公室副主任,成都市,2,成都市教委招生办公室,成都市教委办公室
 成都市教育局普教二处处长,成都市,4,成都市教育局普教二处,成都市教育局
 历任市委组织部副科级组织员,-1,2,市委组织部,组织部
正科级组织员,-1,2,市委组织部,组织部
 年任山西省党史研究室编研四处副处长期间：,山西省,4,山西省党史研究室编研四处,山西省党史研究室
临县车赶乡人民政府副乡长,-1,4,临县车赶乡人民政府,县人民政府
 任尧都区委常委,临汾市尧都区,2,尧都区委常委,尧都区委
组织部长；,临汾市尧都区,2,尧都区委常委,尧都区委
 神池县委组织部副科级组织员,忻州市神池县,3,神池县委组织部,神池县委
 忻州地委组织部党员管理科科员,忻州市,5,忻州地委组织部党员管理科,忻州地委组织部
 忻州地委组织部党员管理科副科长,忻州市,5,忻州地委组织部党员管理科,忻州地委组织部
纪检委书记；,山西省,1,纪检委,纪委
 任静乐县团委书记；,忻州市静乐县,1,静乐县团委,静乐县委
 任忻州地区纪检委办公室副主任；,忻州市,3,忻州地区纪检委办公室,忻州地区纪检委
 任忻州地区纪检委调研室主任；,忻州市,3,忻州地区纪检委调研室,忻州地区纪检委
 任繁峙县委常委,忻州市繁峙县,2,繁峙县委常委,繁峙县委
 任中共长治县委常委,长治市长治县,2,中共长治县委常委,中共长治县委
 任中共长治县委常委,长治市长治县,2,中共长治县委常委,中共长治县委
组织部长；,长治市长治县,2,中共长治县委常委,中共长治县委
 -2011年任中共屯留县委副书记,长治市屯留县,2,中共屯留县委,屯留县委
 长治市农村经济管理局农民负担管理科科长；,长治市,7,长治市农村经济管理局农民负担管理科,长治市农村经济管理局
 沁源县委常委,长治市沁源县,2,沁源县委常委,沁源县委
 沁源县委常委,长治市沁源县,2,沁源县委常委,沁源县委
常务副县长；,长治市沁源县,2,沁源县委常委,沁源县委
 任忻州地委秘书处人事科科长,忻州市,3,忻州地委秘书处人事科,忻州地委秘书处
 任忻州地委秘书处综合科科长,忻州市,3,忻州地委秘书处综合科,忻州地委秘书处
 借调省委组织部工作；,-1,2,省委组织部,组织部
 酒泉地委秘书处综合科副科长；,酒泉市,5,酒泉地委秘书处综合科,地委秘书处
 酒泉地委秘书处正科级秘书；,酒泉市,2,酒泉地委秘书处,地委秘书处
 武威市凉州区黄羊镇党委书记；,武威市,3,武威市凉州区黄羊镇党委,武威市黄羊镇党委
 武威市凉州区黄羊镇党委书记,武威市,3,武威市凉州区黄羊镇党委,武威市黄羊镇党委
 武威市凉州区区委常委,武威市,3,武威市凉州区区委常委,武威市凉州区委
 武威市凉州区区委常委,武威市,3,武威市凉州区区委常委,武威市凉州区委
 平凉地委组织部干部科副科长,平凉市,3,平凉地委组织部干部科,平凉地委组织部
科长；,平凉市,3,平凉地委组织部干部科,平凉地委组织部
区人民政府党组书记。,上海市静安区,3,区人民政府党组,人民政府
 任河南省卫生厅中医处副处长；,河南省,3,河南省卫生厅中医处,河南省卫生厅
县公安局局长,荆州市公安县,1,县公安局,公安局
 凉山州公安局局长,荆州市公安县,3,凉山州公安局,公安局
州公安局局长,荆州市公安县,1,州公安局,公安局
市公安局党委书记,荆州市公安县,3,市公安局党委,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
 四川省宜宾地委政研室政治体制改革科副科长,四川省,7,四川省宜宾地委政研室政治体制改革科,四川省宜宾地委政研室
 四川省宜宾地委政研室政治体制改革科科长,四川省,7,四川省宜宾地委政研室政治体制改革科,四川省宜宾地委政研室
 四川省珙县人大常委会主任,四川省,4,四川省珙县人大常委会,县人大常委会
任县总工会主席。,-1,1,县总工会,总工会
 挂职四川省发展和改革委员会农村经济发展处副处长；,四川省,7,四川省发展和改革委员会农村经济发展处,四川省发展和改革委员会
临时团委副书记,四川省,2,临时团委,团委
保卫干事,四川省,2,临时团委,团委
 任四川省乡城县扶贫办副主任。,四川省,4,四川省乡城县扶贫办,城县扶贫办
浙江省公安厅办公室机要组秘书,浙江省,3,浙江省公安厅办公室,浙江省公安厅
副科级秘书,浙江省,3,浙江省公安厅办公室,浙江省公安厅
正科级秘书,浙江省,3,浙江省公安厅办公室,浙江省公安厅
机要组组长,浙江省,3,浙江省公安厅办公室,浙江省公安厅
 浙江省公安厅三处副处长,浙江省,2,浙江省公安厅三处,浙江省公安厅
 浙江省公安厅治安总队总队长,浙江省,4,浙江省公安厅治安总队,浙江省公安厅
 市公安局局长,荆州市公安县,1,市公安局,公安局
 市公安局局长,荆州市公安县,1,市公安局,公安局
 在公安部禁毒局挂职任副局长,荆州市公安县,3,公安部禁毒局,公安局
 农工党辽宁省主委,辽宁省,2,农工党辽宁省主委,农工党辽宁省
 共青团丽江地委办公室副科级秘书；,丽江市,3,共青团丽江地委办公室,共青团丽江地委
县总工会副主席；,-1,1,县总工会,总工会
 在澜沧县总工会工作,-1,3,澜沧县总工会,总工会
任副主席；,-1,3,澜沧县总工会,总工会
在澜沧县总工会工作,-1,3,澜沧县总工会,总工会
 任主席；,-1,3,澜沧县总工会,总工会
 阳江市阳东县委办公室综合组组长；,阳江市,3,阳江市阳东县委办公室综合组,阳江市阳东县委办公室
县委组织部部长；,江苏省,2,县委组织部,组织部
 湖北省总工会副主席,湖北省,2,湖北省总工会,省总工会
党组成员；,湖北省,2,湖北省总工会,省总工会
市人民政府党组书记,洪湖市,3,市人民政府党组,人民政府
市人民政府党组书记,洪湖市,3,市人民政府党组,人民政府
市人民政府党组书记,湖北省,3,市人民政府党组,人民政府
市人民政府党组书记,湖北省,3,市人民政府党组,人民政府
 江苏省纪委案件审理室副处级纪检监察员；,江苏省,5,江苏省纪委案件审理室,江苏省纪委
 江苏省纪委执法监察室副主任；,江苏省,5,江苏省纪委执法监察室,江苏省纪委
 江苏省纪委执法监察室主任；,江苏省,5,江苏省纪委执法监察室,江苏省纪委
 先后任江苏省射阳县委宣传部办事员,江苏省,3,江苏省射阳县委宣传部,江苏省射阳县委
干事,江苏省,3,江苏省射阳县委宣传部,江苏省射阳县委
科长；,江苏省,3,江苏省射阳县委宣传部,江苏省射阳县委
 任江苏省射阳县兴桥镇党委书记；,江苏省,4,江苏省射阳县兴桥镇党委,江苏省射阳县委
 中共江苏省第十三届纪律检查委员会委员5,江苏省,2,中共江苏省第十三届纪律检查委员会,江苏省第十三届纪律检查委员会
 内江市国土局办公室副主任；,内江市,3,内江市国土局办公室,内江市国土局
 内江市国土局办公室主任；,内江市,3,内江市国土局办公室,内江市国土局
 内江市国土局用地科科长；,内江市,3,内江市国土局用地科,内江市国土局
 内江市国土局办公室主任,内江市,3,内江市国土局办公室,内江市国土局
 内江市国土资源局副局长,内江市,2,内江市国土资源局,内江市国土局
市人民政府市长,四川省,1,市人民政府,人民政府
市人民政府市长,四川省,1,市人民政府,人民政府
4第十二届全国人民代表大会代表,-1,5,4第十二届全国人民代表大会,第十二届全国人大
 重庆市政府办公厅五处处长。,重庆市,2,重庆市政府办公厅五处,重庆市政府办公厅
 借调到亚组委宣传部工作,-1,3,亚组委宣传部,宣传部
 中国证监会发行监管部副主任。,-1,5,中国证监会发行监管部,中国证监会
 挂职任于都县公安局副局长,荆州市公安县,3,于都县公安局,公安局
 江西省公安厅户政处副处长,江西省,3,江西省公安厅户政处,江西省公安厅
 江西省公安厅交警总队调研员,江西省,4,江西省公安厅交警总队,江西省公安厅
副总队长。。,江西省,4,江西省公安厅交警总队,江西省公安厅
 江西省公安厅办公室主任。,江西省,3,江西省公安厅办公室,江西省公安厅
市公安局局长。,荆州市公安县,1,市公安局,公安局
市公安局局长。,荆州市公安县,1,市公安局,公安局
 南昌市南昌县人大常委会副主任；,南昌市,3,南昌市南昌县人大常委会,南昌市人大常委会
南昌市人民政府党组成员,南昌市,4,南昌市人民政府党组,市政府党组
南昌市人民政府党组成员；,南昌市,4,南昌市人民政府党组,市政府党组
市委宣传部部长,南昌市,2,市委宣传部,宣传部
 任江西省公安厅五处副处长；,江西省,2,江西省公安厅五处,江西省公安厅
 任江西省公安厅刑侦总队副总队长,江西省,4,江西省公安厅刑侦总队,江西省公安厅
直属支队支队长；,江西省,4,江西省公安厅刑侦总队,江西省公安厅
市公安局局长；,荆州市公安县,1,市公安局,公安局
 安远县公安局副局长,荆州市公安县,3,安远县公安局,公安局
安远县公安局副局长卢永基,荆州市公安县,3,安远县公安局,公安局
 江西星子县委常委,九江市星子县,2,江西星子县委,星子县委
常务副县长,九江市星子县,2,江西星子县委,星子县委
 星子县委政研室干部,九江市星子县,3,星子县委政研室,星子县委
星子县白鹿镇纪委书记,九江市星子县,4,星子县白鹿镇纪委,星子县委
副书记,九江市星子县,4,星子县白鹿镇纪委,星子县委
 副书记,九江市星子县,4,星子县白鹿镇纪委,星子县委
 九江市文联办公室主任。,九江市,3,九江市文联办公室,九江市文联
 江西省吉安行署办公室商金科科长；,江西省,3,江西省吉安行署办公室商金科,江西省吉安行署办公室
 江西省吉安行署办公室调研科科长；,江西省,3,江西省吉安行署办公室调研科,江西省吉安行署办公室
 江西省广昌县驿前镇党委书记,江西省,4,江西省广昌县驿前镇党委,江西省广昌县委
 江西省宜黄县委常委,江西省,2,江西省宜黄县委常委,江西省宜黄县委
 上海市水务局总工程师,上海市,4,上海市水务局总工程师,上海市水务局
党组成员。,上海市,4,上海市水务局总工程师,上海市水务局
 年江西省公路管理局南昌公路分局副局长；,江西省,6,江西省公路管理局南昌公路分局,江西省公路管理局
 年江西省公路管理局赣州公路分局局长；,江西省,6,江西省公路管理局赣州公路分局,江西省公路管理局
 年江西省交通运输厅助理巡视员,江西省,2,江西省交通运输厅,江西省交通厅
 年―江西省交通运输厅副厅长,江西省,2,江西省交通运输厅,江西省交通厅
市委宣传部第一副部长,临汾市,2,市委宣传部,宣传部
 柞水县县委副书记,商洛市柞水县,1,柞水县县委,柞水县委
 湖北省经济和信息化委员会副主任,湖北省,4,湖北省经济和信息化委员会,湖北省经济委员会
 县公安局副局长,荆州市公安县,1,县公安局,公安局
 潘家湾镇党委副书记,-1,3,潘家湾镇党委,镇党委
镇长,-1,3,潘家湾镇党委,镇党委
 潘家湾镇党委书记,-1,3,潘家湾镇党委,镇党委
县人民政府代县长,湖北省,1,县人民政府,人民政府
 四川省住房和城乡建设厅党组书记,四川省,5,四川省住房和城乡建设厅党组,四川省建设厅党组
厅长。,四川省,5,四川省住房和城乡建设厅党组,四川省建设厅党组
西充县人大常委会主任,南充市西充县,4,西充县人大常委会,西充县委
区委政法委书记；,-1,2,区委政法委,政法委
 成都石化管委会主任,成都市,2,成都石化管委会,石化管委会
 成都石化管委会主任,成都市,2,成都石化管委会,石化管委会
 邛崃市交通局办公室副主任,邛崃市,3,邛崃市交通局办公室,邛崃市交通局
 邛崃市交通局办公室主任,邛崃市,3,邛崃市交通局办公室,邛崃市交通局
 历任巴中地委宣传部办公室副主任,巴中市,3,巴中地委宣传部办公室,巴中地委宣传部
 阿坝州公安局局长,荆州市公安县,3,阿坝州公安局,公安局
 中共苍溪县委常委,广元市苍溪县,2,中共苍溪县委常委,中共苍溪县委
县人民政府副县长；,广元市苍溪县,1,县人民政府,人民政府
 中共苍溪县第十二届委员会第一次全体会议上当选中共苍溪县第十二届委员会常务委员会委员,广元市苍溪县,6,中共苍溪县第十二届委员会,中共苍溪县委
 历任河南省公安厅刑侦处侦察员,河南省,3,河南省公安厅刑侦处,河南省公安厅
河南省公安厅第十二处处长。,河南省,4,河南省公安厅第十二处,河南省公安厅
 年辽宁省沈阳市沈河区建委办公室副主任,沈阳市,3,辽宁省沈阳市沈河区建委办公室,辽宁省沈阳市沈河区建委
 年辽宁省沈阳市政府办公厅秘书一处副处级秘书,沈阳市,4,辽宁省沈阳市政府办公厅秘书一处,辽宁省沈阳市政府办公厅
 年辽宁省沈阳市政府办公厅城建城管处处长,沈阳市,5,辽宁省沈阳市政府办公厅城建城管处,辽宁省沈阳市政府办公厅
 年辽宁省沈阳市政府党组成员,沈阳市,4,辽宁省沈阳市政府党组,沈阳市政府党
 年辽宁省沈阳市政府党组成员,沈阳市,4,辽宁省沈阳市政府党组,沈阳市政府党
 年辽宁省沈阳市政府党组成员,沈阳市,4,辽宁省沈阳市政府党组,沈阳市政府党
--辽宁省沈阳市政府党组成员,沈阳市,6,--辽宁省沈阳市政府党组,沈阳市政府党
总会计师,山西省,2,总会计师,总会
 省委组织部地厅级干部进修班学习,-1,2,省委组织部,组织部
 海关总署财务科技司副司长。,-1,2,海关总署财务科技司,海关总署财务司
 海关总署财务装备司司长。,-1,2,海关总署财务装备司,海关总署财务司
 江西省上饶县高泉垦殖场革委会副主任,江西省,7,江西省上饶县高泉垦殖场革委会,江西省上饶县委
 江西省上饶县前程林场党委副书记；,江西省,5,江西省上饶县前程林场党委,江西省上饶县委
 江西省上饶地委办公室督查科科长,江西省,3,江西省上饶地委办公室督查科,江西省上饶地委办公室
 辽宁省分析测试研究中心科技科副科长,辽宁省,3,辽宁省分析测试研究中心科技科,辽宁省分析测试研究中心
科长,辽宁省,3,辽宁省分析测试研究中心科技科,辽宁省分析测试研究中心
 江西省公安厅七处预审科办事员；,江西省,5,江西省公安厅七处预审科,江西省公安厅
 江西省公安厅七处预审科科员；,江西省,5,江西省公安厅七处预审科,江西省公安厅
 江西省公安厅七处一科副科长；,江西省,4,江西省公安厅七处一科,江西省公安厅
 江西省公安厅七处一科副科长,江西省,4,江西省公安厅七处一科,江西省公安厅
主任科员；,江西省,4,江西省公安厅七处一科,江西省公安厅
 江西省公安厅五处八科科长；,江西省,4,江西省公安厅五处八科,江西省公安厅
 江西省公安厅刑警总队调研员；,江西省,4,江西省公安厅刑警总队,江西省公安厅
 共青团黎城县委副书记,长治市黎城县,3,共青团黎城县委,黎城县委
 共青团黎城县委书记,长治市黎城县,3,共青团黎城县委,黎城县委
 黎城县柏峪乡党委书记,长治市黎城县,4,黎城县柏峪乡党委,黎城县委
 任黎城县委办副主任,长治市黎城县,1,黎城县委办,黎城县委
主任；,长治市黎城县,1,黎城县委办,黎城县委
 国家教委计划建设司统计信息处副处长,-1,5,国家教委计划建设司统计信息处,国家教委计划建设司
 国家教委计划建设司统计信息处处长,-1,5,国家教委计划建设司统计信息处,国家教委计划建设司
 国家教委计划建设司办公室主任,-1,3,国家教委计划建设司办公室,国家教委计划建设司
 朝鲜人民军总参谋部作战局局长；,-1,3,朝鲜人民军总参谋部作战局,朝鲜人民军总参谋部
 先后担任中国农业银行江西省分行科技处副科长,江西省,3,中国农业银行江西省分行科技处,中国农业银行江西省分行
 获鹿县公安局副局长,荆州市公安县,2,鹿县公安局,公安局
 获鹿县公安局副局长,荆州市公安县,2,鹿县公安局,公安局
 市公安局局长,荆州市公安县,1,市公安局,公安局
系党总支副书记。,-1,1,系党总支,党总支
党委组织部副部长。,-1,2,党委组织部,组织部
河北省保定市人大常委会党组成员,保定市,3,河北省保定市人大常委会党组,保定市人大常委会党组
河北省保定市人大常委会副主任,保定市,3,河北省保定市人大常委会,保定市人大常委会
党组成员,保定市,3,河北省保定市人大常委会,保定市人大常委会
 湖北省公安厅四处侦察一科副科长；,湖北省,6,湖北省公安厅四处侦察一科,湖北省公安厅
 湖北省公安厅四处侦察二科副科长；,湖北省,6,湖北省公安厅四处侦察二科,湖北省公安厅
 湖北省公安厅行动技术总队副总队长；,湖北省,6,湖北省公安厅行动技术总队,湖北省公安厅
 湖北省公安厅行动技术总队总队长；,湖北省,6,湖北省公安厅行动技术总队,湖北省公安厅
市公安局长,荆州市公安县,1,市公安局,公安局
党工委委员；,湖北省,1,党工委,党委
 中共湖北省黄冈市黄梅县委副书记；,湖北省,5,中共湖北省黄冈市黄梅县委,湖北省黄梅县委
 中共湖北省黄冈市黄梅县委副书记,湖北省,5,中共湖北省黄冈市黄梅县委,湖北省黄梅县委
 中共湖北省黄冈市黄梅县委副书记,湖北省,5,中共湖北省黄冈市黄梅县委,湖北省黄梅县委
 中共湖北省黄冈市黄梅县委书记,湖北省,5,中共湖北省黄冈市黄梅县委,湖北省黄梅县委
 中共湖北省黄冈市黄梅县委书记,湖北省,5,中共湖北省黄冈市黄梅县委,湖北省黄梅县委
 挂职任四川省发展计划委员会综合处副处长,四川省,5,四川省发展计划委员会综合处,四川省计划委员会
 自贡市人事局工资福利科副科长,自贡市,5,自贡市人事局工资福利科,自贡市人事局
 自贡市人事局工资福利科科长,自贡市,5,自贡市人事局工资福利科,自贡市人事局
-米易县委副书记,攀枝花市米易县,1,-米易县委,米易县委
 中共江苏省纪委常委；,江苏省,2,中共江苏省纪委,江苏省纪委
 中共江苏省纪委常委,江苏省,4,中共江苏省纪委常委,江苏省纪委
 中共江苏省纪委副书记；,江苏省,2,中共江苏省纪委,江苏省纪委
 中共江苏省纪委副书记,江苏省,2,中共江苏省纪委,江苏省纪委
 中央纪委副部级巡视专员。,-1,2,中央纪委,纪委
 任宿松县公安局刑警队副队长,安庆市宿松县,3,宿松县公安局刑警队,宿松县公安局
队长,安庆市宿松县,3,宿松县公安局刑警队,宿松县公安局
 温州市龙湾区委办龙湾区委办主任；,温州市,5,温州市龙湾区委办龙湾区委办,温州市龙湾区委办
 市公安局局长,荆州市公安县,1,市公安局,公安局
 市公安局局长,荆州市公安县,1,市公安局,公安局
 阿坝州委常委,-1,2,阿坝州委常委,阿坝州委
 阿坝州委常委,-1,2,阿坝州委常委,阿坝州委
-阿坝州委副书记,-1,1,-阿坝州委,阿坝州委
 任办公厅主任助理,-1,2,省委组织部,组织部
 共青团南充地级机关委员会副书记；,南充市,5,共青团南充地级机关委员会,共青团南充地委
 共青团南充地级机关委员会书记；,南充市,5,共青团南充地级机关委员会,共青团南充地委
 贡井区财政局支付中心副主任；,自贡市贡井区,4,贡井区财政局支付中心,贡井区财政局
 贡井区财政局支付中心主任；,自贡市贡井区,4,贡井区财政局支付中心,贡井区财政局
 贡井区发展和改革局局长；,自贡市贡井区,3,贡井区发展和改革局,贡井区发改局
 任公安部消防局政委。,荆州市公安县,3,公安部消防局,公安局
市人民政府党组成员,万源市,3,市人民政府党组,人民政府
 重庆市万盛区委办公室副主任,重庆市,5,重庆市万盛区委办公室,区委办公室
 重庆市万盛区委办公室主任,重庆市,5,重庆市万盛区委办公室,区委办公室
报社经济部副主任；,-1,1,社经济部,经济部
省纪委书记,江苏省,1,省纪委,纪委
第十九届中央纪委委员。。,-1,2,中央纪委,纪委
公安分局局长,荆州市公安县,1,公安分局,公安局
 湖北省公安厅科技信息处处长,湖北省,5,湖北省公安厅科技信息处,湖北省公安厅
市公安局局长,荆州市公安县,1,市公安局,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
 宾县组织部副部长,-1,2,宾县组织部,组织部
 —今哈尔滨市双城区人大常委会副主任,哈尔滨市,3,哈尔滨市双城区人大常委会,哈尔滨市人大常委会
浙江省教委办公室秘书科副科长,浙江省,3,浙江省教委办公室秘书科,浙江省教委办公室
 年担任厅机关团总支书记；,-1,3,厅机关团总支,团总支
青海省政协常委,青海省,2,青海省政协常委,青海省政协
青海省政协常委,青海省,2,青海省政协常委,青海省政协
市委组织部部长。,曲靖市,2,市委组织部,组织部
 在荥阳县公安局工作；,荆州市公安县,3,荥阳县公安局,公安局
被任命为河南省纪委监察综合室主任,河南省,1,河南省纪委监察综合室,河南纪委监察综合室
 年后历任山西省监察厅办公室副主任,山西省,3,山西省监察厅办公室,山西省监察厅
省监委委员,山西省,1,省监委,监委
省监委委员,山西省,1,省监委,监委
 任清徐县委常委,太原市清徐县,2,清徐县委常委,清徐县委
 任山西省劳动和社会保障厅副巡视员；,山西省,5,山西省劳动和社会保障厅,山西省劳动厅
 南昌市公安局东湖分局政委；,南昌市,4,南昌市公安局东湖分局,南昌市公安局
公安分局党委书记,荆州市公安县,3,公安分局党委,公安局
局长,荆州市公安县,3,公安分局党委,公安局
 江西省公安厅指挥中心副主任,江西省,4,江西省公安厅指挥中心,江西省公安厅
市公安局党委书记；,荆州市公安县,3,市公安局党委,公安局
水利部规划设计总院计划处副处长；,-1,3,水利部规划设计总院计划处,水利部规划设计总院
 水利部水利水电规划设计总院计划处处长；,-1,7,水利部水利水电规划设计总院计划处,水利部规划设计总院
 水利部水利水电规划设计总院副院长；,-1,4,水利部水利水电规划设计总院,水利部规划设计总院
 水利部水利水电规划设计总院院长,-1,4,水利部水利水电规划设计总院,水利部规划设计总院
 水利部总工程师,-1,3,水利部总工程师,总工程师
任水土保持局局长；,-1,1,任水土保持局,水土保持局
 白山市林业局副局长。,白山市,2,白山市林业局,市林业局
 张家界市城市管理行政执法局党组成员,张家界市,6,张家界市城市管理行政执法局党组,张家界市城管局党组
 农二师团委副书记；,-1,1,农二师团委,农二师团
 农二师三○团党委书记,-1,4,农二师三○团党委,农二师团
政委；,-1,4,农二师三○团党委,农二师团
 兵团团委副书记；,-1,2,兵团团委,团委
 兵团团委书记；,-1,2,兵团团委,团委
 兵团党委常委,-1,2,兵团党委,党委
 兵团党委常委,-1,2,兵团党委,党委
 兵团党委常委,-1,2,兵团党委,党委
 文物出版社对外事业部主任；,-1,5,文物出版社对外事业部,文物出版社
 文化部科技教育司副司长；,-1,2,文化部科技教育司,文化部科技司
 文化部科技教育司司长；,-1,2,文化部科技教育司,文化部科技司
 区公安局局长,荆州市公安县,1,区公安局,公安局
 区公安局局长,荆州市公安县,1,区公安局,公安局
 湖北省十一届政协委员,湖北省,3,湖北省十一届政协,湖北省政协
 新沟镇党委委员,-1,2,新沟镇党委,镇党委
 新沟镇党委副书记；,-1,2,新沟镇党委,镇党委
 汪桥镇党委副书记,-1,2,汪桥镇党委,镇党委
镇长；,-1,2,汪桥镇党委,镇党委
 汪桥镇党委书记,-1,2,汪桥镇党委,镇党委
镇长；,-1,2,汪桥镇党委,镇党委
 湖北省荆门市政协副主席,湖北省,3,湖北省荆门市政协,湖北省政协
 湖北省荆门市政协副主席,湖北省,3,湖北省荆门市政协,湖北省政协
 宁夏回族自治区党委常委,宁夏回族自治区,2,宁夏回族自治区党委常委,宁夏回族自治区党委
 宁夏回族自治区党委常委,宁夏回族自治区,2,宁夏回族自治区党委常委,宁夏回族自治区党委
 任长白县农业局农业科副科长；,-1,3,长白县农业局农业科,长白县农业局
 福建省龙岩市发展和改革委员会党组书记,福建省,8,福建省龙岩市发展和改革委员会党组,福建省发改委党组
主任；,福建省,8,福建省龙岩市发展和改革委员会党组,福建省发改委党组
 农牧渔业部经管总站财会处副处长；,-1,3,农牧渔业部经管总站财会处,农牧渔业部经管总站
 农业部农垦局局长；,-1,3,农业部农垦局,农业部
 莱芜市莱城区张家洼镇党委书记；,莱芜市,3,莱芜市莱城区张家洼镇党委,莱芜市张家洼镇党委
 任晋城电大办公室副主任；,晋城市,3,晋城电大办公室,晋城电大
 任泽州县南村镇党委副书记；,晋城市泽州县,4,泽州县南村镇党委,泽州县委
 任泽州县巴公镇党委副书记,晋城市泽州县,4,泽州县巴公镇党委,泽州县委
 任泽州县金村镇党委书记；,晋城市泽州县,4,泽州县金村镇党委,泽州县委
 任泽州县金村镇党委书记,晋城市泽州县,4,泽州县金村镇党委,泽州县委
 任晋城市政府法制办公室行政复议科副科长；,晋城市,5,晋城市政府法制办公室行政复议科,晋城市政府法制办公室
 任晋城市政府法制办公室行政复议科科长；,晋城市,5,晋城市政府法制办公室行政复议科,晋城市政府法制办公室
 任晋城市政府法制办公室执法监督科科长；,晋城市,5,晋城市政府法制办公室执法监督科,晋城市政府法制办公室
 泽州县大箕乡党委副书记；,晋城市泽州县,4,泽州县大箕乡党委,泽州县委
泽州县大箕乡党委书记,晋城市泽州县,4,泽州县大箕乡党委,泽州县委
 北京市海淀区委常委,北京市,2,北京市海淀区委常委,北京市海淀区委
 北京市海淀区委常委,北京市,2,北京市海淀区委常委,北京市海淀区委
 任国家发展和改革委员会综合司司长。,-1,3,国家发展和改革委员会综合司,国家发展和改革委员会
市公安局党委书记,荆州市公安县,3,市公安局党委,公安局
局长。,荆州市公安县,3,市公安局党委,公安局
市公安局党委书记,荆州市公安县,3,市公安局党委,公安局
局长,荆州市公安县,3,市公安局党委,公安局
督察长。,荆州市公安县,3,市公安局党委,公安局
市公安局党委书记,荆州市公安县,3,市公安局党委,公安局
